Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso",Total viviendas ocupadas con personas presentes,Total,Energía electrica SI,Energía electrica NO,Total.1,Acueducto SI,Acueducto NO,Total.2,Alcantarillado SI,Alcantarillado NO,Total.3,Gas natural conectado a red pública SI,Gas natural conectado a red pública NO,Gas natural conectado a red pública NA,Total.4,Recolección de basuras SI,Recolección de basuras NO,Total.5,Internet SI,Internet NO,Internet NA
05_Antioquia,138_Cañasgordas,Centro poblado,329.0,329.0,320.0,9.0,329.0,300.0,29.0,329.0,219.0,110.0,329.0,0.0,329.0,0.0,329.0,100.0,229.0,329.0,5.0,324.0,0.0
05_Antioquia,138_Cañasgordas,Rural disperso,2393.0,2393.0,2294.0,99.0,2393.0,1043.0,1350.0,2393.0,91.0,2302.0,2393.0,14.0,2378.0,1.0,2393.0,72.0,2321.0,2393.0,10.0,2382.0,1.0
05_Antioquia,142_Caracolí,Total municipal,1483.0,1483.0,1454.0,29.0,1483.0,1224.0,259.0,1483.0,602.0,881.0,1483.0,654.0,827.0,2.0,1483.0,970.0,513.0,1483.0,199.0,1282.0,2.0
05_Antioquia,142_Caracolí,Cabecera,943.0,943.0,939.0,4.0,943.0,905.0,38.0,943.0,591.0,352.0,943.0,649.0,292.0,2.0,943.0,927.0,16.0,943.0,197.0,744.0,2.0
05_Antioquia,142_Caracolí,Rural disperso,540.0,540.0,515.0,25.0,540.0,319.0,221.0,540.0,11.0,529.0,540.0,5.0,535.0,0.0,540.0,43.0,497.0,540.0,2.0,538.0,0.0
05_Antioquia,145_Caramanta,Total municipal,1506.0,1506.0,1490.0,16.0,1506.0,1207.0,299.0,1506.0,1063.0,443.0,1506.0,423.0,1075.0,8.0,1506.0,732.0,774.0,1506.0,161.0,1337.0,8.0
05_Antioquia,145_Caramanta,Cabecera,734.0,734.0,733.0,1.0,734.0,732.0,2.0,734.0,711.0,23.0,734.0,418.0,310.0,6.0,734.0,725.0,9.0,734.0,160.0,568.0,6.0
05_Antioquia,145_Caramanta,Centro poblado,94.0,94.0,94.0,0.0,94.0,86.0,8.0,94.0,84.0,10.0,94.0,1.0,93.0,0.0,94.0,1.0,93.0,94.0,1.0,93.0,0.0
05_Antioquia,145_Caramanta,Rural disperso,678.0,678.0,663.0,15.0,678.0,389.0,289.0,678.0,268.0,410.0,678.0,4.0,672.0,2.0,678.0,6.0,672.0,678.0,0.0,676.0,2.0
05_Antioquia,147_Carepa,Total municipal,13802.0,13802.0,13501.0,301.0,13802.0,11427.0,2375.0,13802.0,11196.0,2606.0,13802.0,6006.0,7737.0,59.0,13802.0,13005.0,797.0,13802.0,2768.0,10975.0,59.0
05_Antioquia,147_Carepa,Cabecera,9895.0,9895.0,9712.0,183.0,9895.0,9452.0,443.0,9895.0,9338.0,557.0,9895.0,5929.0,3918.0,48.0,9895.0,9673.0,222.0,9895.0,2497.0,7350.0,48.0
05_Antioquia,147_Carepa,Centro poblado,1886.0,1886.0,1868.0,18.0,1886.0,1244.0,642.0,1886.0,1351.0,535.0,1886.0,20.0,1861.0,5.0,1886.0,1835.0,51.0,1886.0,168.0,1713.0,5.0
05_Antioquia,147_Carepa,Rural disperso,2021.0,2021.0,1921.0,100.0,2021.0,731.0,1290.0,2021.0,507.0,1514.0,2021.0,57.0,1958.0,6.0,2021.0,1497.0,524.0,2021.0,103.0,1912.0,6.0
05_Antioquia,148_El Carmen De Viboral,Total municipal,16436.0,16436.0,16368.0,68.0,16436.0,15462.0,974.0,16436.0,10987.0,5449.0,16436.0,6190.0,10199.0,47.0,16436.0,15011.0,1425.0,16436.0,6622.0,9767.0,47.0
05_Antioquia,148_El Carmen De Viboral,Cabecera,10131.0,10131.0,10126.0,5.0,10131.0,10115.0,16.0,10131.0,9984.0,147.0,10131.0,5462.0,4627.0,42.0,10131.0,10113.0,18.0,10131.0,4995.0,5094.0,42.0
05_Antioquia,148_El Carmen De Viboral,Centro poblado,398.0,398.0,395.0,3.0,398.0,387.0,11.0,398.0,272.0,126.0,398.0,183.0,215.0,0.0,398.0,379.0,19.0,398.0,130.0,268.0,0.0
05_Antioquia,148_El Carmen De Viboral,Rural disperso,5907.0,5907.0,5847.0,60.0,5907.0,4960.0,947.0,5907.0,731.0,5176.0,5907.0,545.0,5357.0,5.0,5907.0,4519.0,1388.0,5907.0,1497.0,4405.0,5.0
05_Antioquia,150_Carolina,Total municipal,1258.0,1258.0,1250.0,8.0,1258.0,1090.0,168.0,1258.0,1043.0,215.0,1258.0,837.0,368.0,53.0,1258.0,1144.0,114.0,1258.0,294.0,910.0,54.0
05_Antioquia,150_Carolina,Cabecera,999.0,999.0,995.0,4.0,999.0,996.0,3.0,999.0,978.0,21.0,999.0,793.0,154.0,52.0,999.0,995.0,4.0,999.0,274.0,672.0,53.0
05_Antioquia,150_Carolina,Rural disperso,259.0,259.0,255.0,4.0,259.0,94.0,165.0,259.0,65.0,194.0,259.0,44.0,214.0,1.0,259.0,149.0,110.0,259.0,20.0,238.0,1.0
05_Antioquia,154_Caucasia,Total municipal,24505.0,24505.0,24263.0,242.0,24505.0,21116.0,3389.0,24505.0,19937.0,4568.0,24505.0,13044.0,11269.0,192.0,24505.0,21572.0,2933.0,24505.0,6137.0,18175.0,193.0
05_Antioquia,154_Caucasia,Cabecera,21500.0,21500.0,21402.0,98.0,21500.0,20224.0,1276.0,21500.0,19512.0,1988.0,21500.0,12967.0,8353.0,180.0,21500.0,20474.0,1026.0,21500.0,6037.0,15282.0,181.0
05_Antioquia,154_Caucasia,Centro poblado,1614.0,1614.0,1546.0,68.0,1614.0,708.0,906.0,1614.0,287.0,1327.0,1614.0,50.0,1558.0,6.0,1614.0,872.0,742.0,1614.0,73.0,1535.0,6.0
05_Antioquia,154_Caucasia,Rural disperso,1391.0,1391.0,1315.0,76.0,1391.0,184.0,1207.0,1391.0,138.0,1253.0,1391.0,27.0,1358.0,6.0,1391.0,226.0,1165.0,1391.0,27.0,1358.0,6.0
05_Antioquia,172_Chigorodó,Total municipal,16418.0,16418.0,16106.0,312.0,16418.0,13214.0,3204.0,16418.0,13734.0,2684.0,16418.0,9490.0,6845.0,83.0,16418.0,14934.0,1484.0,16418.0,3660.0,12675.0,83.0
05_Antioquia,172_Chigorodó,Cabecera,13960.0,13960.0,13837.0,123.0,13960.0,12882.0,1078.0,13960.0,13478.0,482.0,13960.0,9475.0,4407.0,78.0,13960.0,13820.0,140.0,13960.0,3633.0,10249.0,78.0
05_Antioquia,172_Chigorodó,Centro poblado,355.0,355.0,347.0,8.0,355.0,127.0,228.0,355.0,190.0,165.0,355.0,3.0,350.0,2.0,355.0,308.0,47.0,355.0,3.0,350.0,2.0
05_Antioquia,172_Chigorodó,Rural disperso,2103.0,2103.0,1922.0,181.0,2103.0,205.0,1898.0,2103.0,66.0,2037.0,2103.0,12.0,2088.0,3.0,2103.0,806.0,1297.0,2103.0,24.0,2076.0,3.0
05_Antioquia,190_Cisneros,Total municipal,3093.0,3093.0,3078.0,15.0,3093.0,2051.0,1042.0,3093.0,2002.0,1091.0,3093.0,1744.0,1336.0,13.0,3093.0,2636.0,457.0,3093.0,833.0,2247.0,13.0
05_Antioquia,190_Cisneros,Cabecera,2696.0,2696.0,2684.0,12.0,2696.0,1895.0,801.0,2696.0,1898.0,798.0,2696.0,1740.0,943.0,13.0,2696.0,2581.0,115.0,2696.0,793.0,1890.0,13.0
05_Antioquia,190_Cisneros,Rural disperso,397.0,397.0,394.0,3.0,397.0,156.0,241.0,397.0,104.0,293.0,397.0,4.0,393.0,0.0,397.0,55.0,342.0,397.0,40.0,357.0,0.0
05_Antioquia,197_Cocorná,Total municipal,5072.0,5072.0,4951.0,121.0,5072.0,3402.0,1670.0,5072.0,2240.0,2832.0,5072.0,1166.0,3887.0,19.0,5072.0,2985.0,2087.0,5072.0,473.0,4578.0,21.0
05_Antioquia,197_Cocorná,Cabecera,2149.0,2149.0,2136.0,13.0,2149.0,2065.0,84.0,2149.0,2118.0,31.0,2149.0,1152.0,981.0,16.0,2149.0,2140.0,9.0,2149.0,431.0,1702.0,16.0
05_Antioquia,197_Cocorná,Centro poblado,166.0,166.0,163.0,3.0,166.0,152.0,14.0,166.0,73.0,93.0,166.0,1.0,165.0,0.0,166.0,147.0,19.0,166.0,7.0,159.0,0.0
05_Antioquia,197_Cocorná,Rural disperso,2757.0,2757.0,2652.0,105.0,2757.0,1185.0,1572.0,2757.0,49.0,2708.0,2757.0,13.0,2741.0,3.0,2757.0,698.0,2059.0,2757.0,35.0,2717.0,5.0
05_Antioquia,206_Concepción,Total municipal,1379.0,1379.0,1366.0,13.0,1379.0,709.0,670.0,1379.0,647.0,732.0,1379.0,495.0,875.0,9.0,1379.0,668.0,711.0,1379.0,168.0,1202.0,9.0
05_Antioquia,206_Concepción,Cabecera,650.0,650.0,648.0,2.0,650.0,635.0,15.0,650.0,623.0,27.0,650.0,485.0,157.0,8.0,650.0,641.0,9.0,650.0,163.0,479.0,8.0
05_Antioquia,206_Concepción,Rural disperso,729.0,729.0,718.0,11.0,729.0,74.0,655.0,729.0,24.0,705.0,729.0,10.0,718.0,1.0,729.0,27.0,702.0,729.0,5.0,723.0,1.0
05_Antioquia,209_Concordia,Total municipal,5263.0,5263.0,5229.0,34.0,5263.0,3328.0,1935.0,5263.0,2831.0,2432.0,5263.0,1622.0,3619.0,22.0,5263.0,2671.0,2592.0,5263.0,634.0,4607.0,22.0
05_Antioquia,209_Concordia,Cabecera,2449.0,2449.0,2431.0,18.0,2449.0,2405.0,44.0,2449.0,2423.0,26.0,2449.0,1558.0,879.0,12.0,2449.0,2429.0,20.0,2449.0,605.0,1832.0,12.0
05_Antioquia,209_Concordia,Centro poblado,224.0,224.0,221.0,3.0,224.0,140.0,84.0,224.0,179.0,45.0,224.0,28.0,195.0,1.0,224.0,142.0,82.0,224.0,13.0,210.0,1.0
05_Antioquia,209_Concordia,Rural disperso,2590.0,2590.0,2577.0,13.0,2590.0,783.0,1807.0,2590.0,229.0,2361.0,2590.0,36.0,2545.0,9.0,2590.0,100.0,2490.0,2590.0,16.0,2565.0,9.0
05_Antioquia,212_Copacabana,Total municipal,24526.0,24526.0,24434.0,92.0,24526.0,23524.0,1002.0,24526.0,20466.0,4060.0,24526.0,17490.0,6832.0,204.0,24526.0,23431.0,1095.0,24526.0,16239.0,8081.0,206.0
05_Antioquia,212_Copacabana,Cabecera,19961.0,19961.0,19931.0,30.0,19961.0,19790.0,171.0,19961.0,19394.0,567.0,19961.0,16457.0,3323.0,181.0,19961.0,19844.0,117.0,19961.0,14256.0,5524.0,181.0
05_Antioquia,212_Copacabana,Centro poblado,308.0,308.0,302.0,6.0,308.0,297.0,11.0,308.0,149.0,159.0,308.0,158.0,148.0,2.0,308.0,265.0,43.0,308.0,154.0,152.0,2.0
05_Antioquia,212_Copacabana,Rural disperso,4257.0,4257.0,4201.0,56.0,4257.0,3437.0,820.0,4257.0,923.0,3334.0,4257.0,875.0,3361.0,21.0,4257.0,3322.0,935.0,4257.0,1829.0,2405.0,23.0
05_Antioquia,234_Dabeiba,Total municipal,6450.0,6450.0,5486.0,964.0,6450.0,3309.0,3141.0,6450.0,2901.0,3549.0,6450.0,1807.0,4605.0,38.0,6450.0,2871.0,3579.0,6450.0,673.0,5729.0,48.0
05_Antioquia,234_Dabeiba,Cabecera,2821.0,2821.0,2673.0,148.0,2821.0,2694.0,127.0,2821.0,2659.0,162.0,2821.0,1792.0,1009.0,20.0,2821.0,2727.0,94.0,2821.0,656.0,2145.0,20.0
05_Antioquia,234_Dabeiba,Centro poblado,229.0,229.0,225.0,4.0,229.0,171.0,58.0,229.0,140.0,89.0,229.0,4.0,225.0,0.0,229.0,10.0,219.0,229.0,2.0,227.0,0.0
05_Antioquia,234_Dabeiba,Rural disperso,3400.0,3400.0,2588.0,812.0,3400.0,444.0,2956.0,3400.0,102.0,3298.0,3400.0,11.0,3371.0,18.0,3400.0,134.0,3266.0,3400.0,15.0,3357.0,28.0
05_Antioquia,237_Donmatías,Total municipal,4690.0,4690.0,4684.0,6.0,4690.0,4208.0,482.0,4690.0,3810.0,880.0,4690.0,3062.0,1604.0,24.0,4690.0,3819.0,871.0,4690.0,1836.0,2830.0,24.0
05_Antioquia,237_Donmatías,Cabecera,3687.0,3687.0,3686.0,1.0,3687.0,3681.0,6.0,3687.0,3673.0,14.0,3687.0,3037.0,627.0,23.0,3687.0,3666.0,21.0,3687.0,1775.0,1889.0,23.0
05_Antioquia,237_Donmatías,Centro poblado,101.0,101.0,100.0,1.0,101.0,69.0,32.0,101.0,19.0,82.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,101.0,0.0,101.0,0.0
05_Antioquia,237_Donmatías,Rural disperso,902.0,902.0,898.0,4.0,902.0,458.0,444.0,902.0,118.0,784.0,902.0,25.0,876.0,1.0,902.0,153.0,749.0,902.0,61.0,840.0,1.0
05_Antioquia,240_Ebéjico,Total municipal,3805.0,3805.0,3724.0,81.0,3805.0,3445.0,360.0,3805.0,1945.0,1860.0,3805.0,20.0,3774.0,11.0,3805.0,1335.0,2470.0,3805.0,402.0,3392.0,11.0
05_Antioquia,240_Ebéjico,Cabecera,731.0,731.0,723.0,8.0,731.0,724.0,7.0,731.0,702.0,29.0,731.0,13.0,709.0,9.0,731.0,709.0,22.0,731.0,252.0,470.0,9.0
05_Antioquia,240_Ebéjico,Centro poblado,462.0,462.0,458.0,4.0,462.0,455.0,7.0,462.0,450.0,12.0,462.0,2.0,460.0,0.0,462.0,406.0,56.0,462.0,104.0,358.0,0.0
05_Antioquia,240_Ebéjico,Rural disperso,2612.0,2612.0,2543.0,69.0,2612.0,2266.0,346.0,2612.0,793.0,1819.0,2612.0,5.0,2605.0,2.0,2612.0,220.0,2392.0,2612.0,46.0,2564.0,2.0
05_Antioquia,250_El Bagre,Total municipal,12770.0,12770.0,12169.0,601.0,12770.0,9138.0,3632.0,12770.0,6196.0,6574.0,12770.0,3461.0,9176.0,133.0,12770.0,9027.0,3743.0,12770.0,1909.0,10722.0,139.0
05_Antioquia,250_El Bagre,Cabecera,8032.0,8032.0,7818.0,214.0,8032.0,7299.0,733.0,8032.0,5160.0,2872.0,8032.0,3417.0,4520.0,95.0,8032.0,7628.0,404.0,8032.0,1798.0,6133.0,101.0
05_Antioquia,250_El Bagre,Centro poblado,2401.0,2401.0,2371.0,30.0,2401.0,1750.0,651.0,2401.0,993.0,1408.0,2401.0,27.0,2337.0,37.0,2401.0,1297.0,1104.0,2401.0,100.0,2264.0,37.0
05_Antioquia,250_El Bagre,Rural disperso,2337.0,2337.0,1980.0,357.0,2337.0,89.0,2248.0,2337.0,43.0,2294.0,2337.0,17.0,2319.0,1.0,2337.0,102.0,2235.0,2337.0,11.0,2325.0,1.0
05_Antioquia,264_Entrerríos,Total municipal,2755.0,2755.0,2749.0,6.0,2755.0,2318.0,437.0,2755.0,1726.0,1029.0,2755.0,1395.0,1354.0,6.0,2755.0,2086.0,669.0,2755.0,1000.0,1749.0,6.0
05_Antioquia,264_Entrerríos,Cabecera,1656.0,1656.0,1656.0,0.0,1656.0,1646.0,10.0,1656.0,1625.0,31.0,1656.0,1389.0,261.0,6.0,1656.0,1647.0,9.0,1656.0,867.0,783.0,6.0
05_Antioquia,264_Entrerríos,Rural disperso,1099.0,1099.0,1093.0,6.0,1099.0,672.0,427.0,1099.0,101.0,998.0,1099.0,6.0,1093.0,0.0,1099.0,439.0,660.0,1099.0,133.0,966.0,0.0
05_Antioquia,266_Envigado,Total municipal,73116.0,73116.0,73009.0,107.0,73116.0,72359.0,757.0,73116.0,71172.0,1944.0,73116.0,64889.0,7589.0,638.0,73116.0,72878.0,238.0,73116.0,63450.0,9027.0,639.0
05_Antioquia,266_Envigado,Cabecera,69928.0,69928.0,69844.0,84.0,69928.0,69844.0,84.0,69928.0,69775.0,153.0,69928.0,64007.0,5301.0,620.0,69928.0,69776.0,152.0,69928.0,61205.0,8102.0,621.0
05_Antioquia,266_Envigado,Centro poblado,535.0,535.0,535.0,0.0,535.0,364.0,171.0,535.0,255.0,280.0,535.0,225.0,307.0,3.0,535.0,532.0,3.0,535.0,439.0,93.0,3.0
05_Antioquia,266_Envigado,Rural disperso,2653.0,2653.0,2630.0,23.0,2653.0,2151.0,502.0,2653.0,1142.0,1511.0,2653.0,657.0,1981.0,15.0,2653.0,2570.0,83.0,2653.0,1806.0,832.0,15.0
05_Antioquia,282_Fredonia,Total municipal,6578.0,6578.0,6515.0,63.0,6578.0,5434.0,1144.0,6578.0,3671.0,2907.0,6578.0,1932.0,4626.0,20.0,6578.0,3863.0,2715.0,6578.0,1059.0,5499.0,20.0
05_Antioquia,282_Fredonia,Cabecera,2696.0,2696.0,2672.0,24.0,2696.0,2628.0,68.0,2696.0,2594.0,102.0,2696.0,1881.0,799.0,16.0,2696.0,2666.0,30.0,2696.0,876.0,1804.0,16.0
05_Antioquia,282_Fredonia,Centro poblado,383.0,383.0,382.0,1.0,383.0,316.0,67.0,383.0,246.0,137.0,383.0,13.0,370.0,0.0,383.0,277.0,106.0,383.0,26.0,357.0,0.0
05_Antioquia,282_Fredonia,Rural disperso,3499.0,3499.0,3461.0,38.0,3499.0,2490.0,1009.0,3499.0,831.0,2668.0,3499.0,38.0,3457.0,4.0,3499.0,920.0,2579.0,3499.0,157.0,3338.0,4.0
05_Antioquia,284_Frontino,Total municipal,5897.0,5897.0,5148.0,749.0,5897.0,4207.0,1690.0,5897.0,3060.0,2837.0,5897.0,1932.0,3928.0,37.0,5897.0,3145.0,2752.0,5897.0,873.0,4985.0,39.0
05_Antioquia,284_Frontino,Cabecera,2737.0,2737.0,2708.0,29.0,2737.0,2707.0,30.0,2737.0,2669.0,68.0,2737.0,1902.0,824.0,11.0,2737.0,2690.0,47.0,2737.0,803.0,1923.0,11.0
05_Antioquia,284_Frontino,Centro poblado,469.0,469.0,459.0,10.0,469.0,436.0,33.0,469.0,247.0,222.0,469.0,7.0,458.0,4.0,469.0,312.0,157.0,469.0,52.0,415.0,2.0
05_Antioquia,284_Frontino,Rural disperso,2691.0,2691.0,1981.0,710.0,2691.0,1064.0,1627.0,2691.0,144.0,2547.0,2691.0,23.0,2646.0,22.0,2691.0,143.0,2548.0,2691.0,18.0,2647.0,26.0
05_Antioquia,306_Giraldo,Total municipal,1551.0,1551.0,1533.0,18.0,1551.0,1332.0,219.0,1551.0,748.0,803.0,1551.0,9.0,1536.0,6.0,1551.0,919.0,632.0,1551.0,43.0,1502.0,6.0
05_Antioquia,306_Giraldo,Cabecera,583.0,583.0,575.0,8.0,583.0,564.0,19.0,583.0,524.0,59.0,583.0,8.0,571.0,4.0,583.0,575.0,8.0,583.0,42.0,537.0,4.0
05_Antioquia,306_Giraldo,Centro poblado,89.0,89.0,89.0,0.0,89.0,34.0,55.0,89.0,68.0,21.0,89.0,0.0,87.0,2.0,89.0,86.0,3.0,89.0,1.0,86.0,2.0
05_Antioquia,306_Giraldo,Rural disperso,879.0,879.0,869.0,10.0,879.0,734.0,145.0,879.0,156.0,723.0,879.0,1.0,878.0,0.0,879.0,258.0,621.0,879.0,0.0,879.0,0.0
05_Antioquia,308_Girardota,Total municipal,15096.0,15096.0,15057.0,39.0,15096.0,13611.0,1485.0,15096.0,10694.0,4402.0,15096.0,9514.0,5492.0,90.0,15096.0,13593.0,1503.0,15096.0,8193.0,6813.0,90.0
05_Antioquia,308_Girardota,Cabecera,8691.0,8691.0,8681.0,10.0,8691.0,8670.0,21.0,8691.0,8639.0,52.0,8691.0,7876.0,741.0,74.0,8691.0,8657.0,34.0,8691.0,6072.0,2545.0,74.0
05_Antioquia,308_Girardota,Centro poblado,1941.0,1941.0,1928.0,13.0,1941.0,1700.0,241.0,1941.0,1370.0,571.0,1941.0,1206.0,728.0,7.0,1941.0,1921.0,20.0,1941.0,825.0,1109.0,7.0
05_Antioquia,308_Girardota,Rural disperso,4464.0,4464.0,4448.0,16.0,4464.0,3241.0,1223.0,4464.0,685.0,3779.0,4464.0,432.0,4023.0,9.0,4464.0,3015.0,1449.0,4464.0,1296.0,3159.0,9.0
05_Antioquia,310_Gómez Plata,Total municipal,2968.0,2968.0,2921.0,47.0,2968.0,2256.0,712.0,2968.0,1899.0,1069.0,2968.0,1396.0,1560.0,12.0,2968.0,1873.0,1095.0,2968.0,689.0,2268.0,11.0
05_Antioquia,310_Gómez Plata,Cabecera,1595.0,1595.0,1584.0,11.0,1595.0,1571.0,24.0,1595.0,1535.0,60.0,1595.0,1272.0,313.0,10.0,1595.0,1584.0,11.0,1595.0,586.0,1000.0,9.0
05_Antioquia,310_Gómez Plata,Centro poblado,182.0,182.0,177.0,5.0,182.0,174.0,8.0,182.0,152.0,30.0,182.0,91.0,91.0,0.0,182.0,125.0,57.0,182.0,43.0,139.0,0.0
05_Antioquia,310_Gómez Plata,Rural disperso,1191.0,1191.0,1160.0,31.0,1191.0,511.0,680.0,1191.0,212.0,979.0,1191.0,33.0,1156.0,2.0,1191.0,164.0,1027.0,1191.0,60.0,1129.0,2.0
05_Antioquia,313_Granada,Total municipal,3221.0,3221.0,3161.0,60.0,3221.0,2852.0,369.0,3221.0,2042.0,1179.0,3221.0,986.0,2187.0,48.0,3221.0,1833.0,1388.0,3221.0,410.0,2760.0,51.0
05_Antioquia,313_Granada,Cabecera,1891.0,1891.0,1848.0,43.0,1891.0,1807.0,84.0,1891.0,1801.0,90.0,1891.0,982.0,861.0,48.0,1891.0,1805.0,86.0,1891.0,407.0,1433.0,51.0
05_Antioquia,313_Granada,Centro poblado,70.0,70.0,68.0,2.0,70.0,67.0,3.0,70.0,54.0,16.0,70.0,1.0,69.0,0.0,70.0,22.0,48.0,70.0,1.0,69.0,0.0
05_Antioquia,313_Granada,Rural disperso,1260.0,1260.0,1245.0,15.0,1260.0,978.0,282.0,1260.0,187.0,1073.0,1260.0,3.0,1257.0,0.0,1260.0,6.0,1254.0,1260.0,2.0,1258.0,0.0
05_Antioquia,315_Guadalupe,Total municipal,1744.0,1744.0,1705.0,39.0,1744.0,1064.0,680.0,1744.0,759.0,985.0,1744.0,557.0,1170.0,17.0,1744.0,878.0,866.0,1744.0,243.0,1484.0,17.0
05_Antioquia,315_Guadalupe,Cabecera,718.0,718.0,714.0,4.0,718.0,708.0,10.0,718.0,697.0,21.0,718.0,544.0,157.0,17.0,718.0,699.0,19.0,718.0,232.0,469.0,17.0
05_Antioquia,315_Guadalupe,Centro poblado,122.0,122.0,121.0,1.0,122.0,70.0,52.0,122.0,11.0,111.0,122.0,0.0,122.0,0.0,122.0,49.0,73.0,122.0,4.0,118.0,0.0
05_Antioquia,315_Guadalupe,Rural disperso,904.0,904.0,870.0,34.0,904.0,286.0,618.0,904.0,51.0,853.0,904.0,13.0,891.0,0.0,904.0,130.0,774.0,904.0,7.0,897.0,0.0
05_Antioquia,318_Guarne,Total municipal,13067.0,13067.0,12953.0,114.0,13067.0,11701.0,1366.0,13067.0,6124.0,6943.0,13067.0,3420.0,9570.0,77.0,13067.0,11640.0,1427.0,13067.0,5770.0,7220.0,77.0
05_Antioquia,318_Guarne,Cabecera,5411.0,5411.0,5397.0,14.0,5411.0,5395.0,16.0,5411.0,5355.0,56.0,5411.0,3316.0,2043.0,52.0,5411.0,5381.0,30.0,5411.0,3259.0,2100.0,52.0
05_Antioquia,318_Guarne,Centro poblado,323.0,323.0,316.0,7.0,323.0,296.0,27.0,323.0,138.0,185.0,323.0,1.0,321.0,1.0,323.0,320.0,3.0,323.0,150.0,172.0,1.0
05_Antioquia,318_Guarne,Rural disperso,7333.0,7333.0,7240.0,93.0,7333.0,6010.0,1323.0,7333.0,631.0,6702.0,7333.0,103.0,7206.0,24.0,7333.0,5939.0,1394.0,7333.0,2361.0,4948.0,24.0
05_Antioquia,321_Guatapé,Total municipal,2435.0,2435.0,2420.0,15.0,2435.0,2371.0,64.0,2435.0,1948.0,487.0,2435.0,1650.0,769.0,16.0,2435.0,2121.0,314.0,2435.0,1205.0,1214.0,16.0
05_Antioquia,321_Guatapé,Cabecera,1778.0,1778.0,1777.0,1.0,1778.0,1775.0,3.0,1778.0,1770.0,8.0,1778.0,1556.0,209.0,13.0,1778.0,1776.0,2.0,1778.0,1053.0,712.0,13.0
05_Antioquia,321_Guatapé,Centro poblado,163.0,163.0,162.0,1.0,163.0,163.0,0.0,163.0,140.0,23.0,163.0,84.0,77.0,2.0,163.0,149.0,14.0,163.0,60.0,101.0,2.0
05_Antioquia,321_Guatapé,Rural disperso,494.0,494.0,481.0,13.0,494.0,433.0,61.0,494.0,38.0,456.0,494.0,10.0,483.0,1.0,494.0,196.0,298.0,494.0,92.0,401.0,1.0
05_Antioquia,347_Heliconia,Total municipal,1661.0,1661.0,1636.0,25.0,1661.0,1552.0,109.0,1661.0,1132.0,529.0,1661.0,20.0,1637.0,4.0,1661.0,1277.0,384.0,1661.0,179.0,1478.0,4.0
05_Antioquia,347_Heliconia,Cabecera,756.0,756.0,750.0,6.0,756.0,742.0,14.0,756.0,701.0,55.0,756.0,15.0,737.0,4.0,756.0,735.0,21.0,756.0,158.0,594.0,4.0
05_Antioquia,347_Heliconia,Centro poblado,244.0,244.0,243.0,1.0,244.0,244.0,0.0,244.0,233.0,11.0,244.0,1.0,243.0,0.0,244.0,190.0,54.0,244.0,2.0,242.0,0.0
05_Antioquia,347_Heliconia,Rural disperso,661.0,661.0,643.0,18.0,661.0,566.0,95.0,661.0,198.0,463.0,661.0,4.0,657.0,0.0,661.0,352.0,309.0,661.0,19.0,642.0,0.0
05_Antioquia,353_Hispania,Total municipal,1690.0,1690.0,1680.0,10.0,1690.0,1294.0,396.0,1690.0,1188.0,502.0,1690.0,671.0,1013.0,6.0,1690.0,1284.0,406.0,1690.0,336.0,1348.0,6.0
05_Antioquia,353_Hispania,Cabecera,1199.0,1199.0,1193.0,6.0,1199.0,1187.0,12.0,1199.0,1179.0,20.0,1199.0,666.0,527.0,6.0,1199.0,1191.0,8.0,1199.0,332.0,861.0,6.0
05_Antioquia,353_Hispania,Rural disperso,491.0,491.0,487.0,4.0,491.0,107.0,384.0,491.0,9.0,482.0,491.0,5.0,486.0,0.0,491.0,93.0,398.0,491.0,4.0,487.0,0.0
05_Antioquia,360_Itagüí,Total municipal,82827.0,82827.0,82415.0,412.0,82827.0,81636.0,1191.0,82827.0,82007.0,820.0,82827.0,66525.0,15752.0,550.0,82827.0,82092.0,735.0,82827.0,59383.0,22879.0,565.0
05_Antioquia,360_Itagüí,Cabecera,74624.0,74624.0,74346.0,278.0,74624.0,74314.0,310.0,74624.0,74283.0,341.0,74624.0,61797.0,12311.0,516.0,74624.0,74264.0,360.0,74624.0,55214.0,18887.0,523.0
05_Antioquia,360_Itagüí,Centro poblado,6847.0,6847.0,6759.0,88.0,6847.0,6239.0,608.0,6847.0,6445.0,402.0,6847.0,4100.0,2730.0,17.0,6847.0,6557.0,290.0,6847.0,3397.0,3432.0,18.0
05_Antioquia,360_Itagüí,Rural disperso,1356.0,1356.0,1310.0,46.0,1356.0,1083.0,273.0,1356.0,1279.0,77.0,1356.0,628.0,711.0,17.0,1356.0,1271.0,85.0,1356.0,772.0,560.0,24.0
05_Antioquia,361_Ituango,Total municipal,5550.0,5550.0,5118.0,432.0,5550.0,3408.0,2142.0,5550.0,2592.0,2958.0,5550.0,1599.0,3941.0,10.0,5550.0,2598.0,2952.0,5550.0,688.0,4851.0,11.0
05_Antioquia,361_Ituango,Cabecera,2053.0,2053.0,2028.0,25.0,2053.0,2007.0,46.0,2053.0,1962.0,91.0,2053.0,1533.0,513.0,7.0,2053.0,1997.0,56.0,2053.0,626.0,1419.0,8.0
