Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso)",Perosnas en hogares particulares,Sin servicio de energía eléctrica,No tiene,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,No sabe o no responde
05_Antioquia,05315_Guadalupe,Centro poblado,379.0,1.0,0.0,146.0,220.0,12.0,0.0,0.0,0.0,0.0
05_Antioquia,05315_Guadalupe,Rural disperso,2949.0,89.0,1.0,1888.0,964.0,7.0,0.0,0.0,0.0,0.0
05_Antioquia,05318_Guarne,Total,42034.0,281.0,76.0,4696.0,20239.0,15651.0,851.0,175.0,29.0,36.0
05_Antioquia,05318_Guarne,Cabecera,17346.0,39.0,25.0,285.0,6081.0,10760.0,131.0,8.0,2.0,15.0
05_Antioquia,05318_Guarne,Centro poblado,973.0,16.0,0.0,78.0,656.0,216.0,7.0,0.0,0.0,0.0
05_Antioquia,05318_Guarne,Rural disperso,23715.0,226.0,51.0,4333.0,13502.0,4675.0,713.0,167.0,27.0,21.0
05_Antioquia,05321_Guatapé,Total,6998.0,34.0,2.0,203.0,5611.0,1062.0,51.0,15.0,9.0,11.0
05_Antioquia,05321_Guatapé,Cabecera,5208.0,1.0,0.0,33.0,4422.0,746.0,3.0,0.0,0.0,3.0
05_Antioquia,05321_Guatapé,Centro poblado,452.0,7.0,0.0,10.0,367.0,55.0,9.0,4.0,0.0,0.0
05_Antioquia,05321_Guatapé,Rural disperso,1338.0,26.0,2.0,160.0,822.0,261.0,39.0,11.0,9.0,8.0
05_Antioquia,05347_Heliconia,Total,4709.0,52.0,27.0,1962.0,2552.0,105.0,4.0,0.0,2.0,5.0
05_Antioquia,05347_Heliconia,Cabecera,2080.0,15.0,7.0,805.0,1175.0,74.0,0.0,0.0,0.0,4.0
05_Antioquia,05347_Heliconia,Centro poblado,671.0,1.0,0.0,275.0,393.0,2.0,0.0,0.0,0.0,0.0
05_Antioquia,05347_Heliconia,Rural disperso,1958.0,36.0,20.0,882.0,984.0,29.0,4.0,0.0,2.0,1.0
05_Antioquia,05353_Hispania,Total,4950.0,28.0,0.0,757.0,3391.0,767.0,0.0,0.0,4.0,3.0
05_Antioquia,05353_Hispania,Cabecera,3303.0,16.0,0.0,516.0,2040.0,725.0,0.0,0.0,4.0,2.0
05_Antioquia,05353_Hispania,Rural disperso,1647.0,12.0,0.0,241.0,1351.0,42.0,0.0,0.0,0.0,1.0
05_Antioquia,05360_Itagüí,Total,261576.0,1189.0,310.0,20559.0,102363.0,126127.0,10642.0,96.0,84.0,206.0
05_Antioquia,05360_Itagüí,Cabecera,234939.0,799.0,137.0,12492.0,88540.0,121978.0,10626.0,96.0,78.0,193.0
05_Antioquia,05360_Itagüí,Centro poblado,22504.0,256.0,106.0,6425.0,13024.0,2673.0,8.0,0.0,4.0,8.0
05_Antioquia,05360_Itagüí,Rural disperso,4133.0,134.0,67.0,1642.0,799.0,1476.0,8.0,0.0,2.0,5.0
05_Antioquia,05361_Ituango,Total,18443.0,1427.0,1370.0,11106.0,3903.0,608.0,5.0,4.0,0.0,20.0
05_Antioquia,05361_Ituango,Cabecera,6526.0,67.0,44.0,2248.0,3561.0,589.0,5.0,4.0,0.0,8.0
05_Antioquia,05361_Ituango,Centro poblado,1945.0,67.0,191.0,1527.0,145.0,6.0,0.0,0.0,0.0,9.0
05_Antioquia,05361_Ituango,Rural disperso,9972.0,1293.0,1135.0,7331.0,197.0,13.0,0.0,0.0,0.0,3.0
05_Antioquia,05364_Jardín,Total,13453.0,173.0,58.0,3477.0,7529.0,2150.0,53.0,6.0,1.0,6.0
05_Antioquia,05364_Jardín,Cabecera,7069.0,28.0,8.0,1320.0,3815.0,1839.0,48.0,6.0,1.0,4.0
05_Antioquia,05364_Jardín,Centro poblado,346.0,13.0,0.0,237.0,93.0,3.0,0.0,0.0,0.0,0.0
05_Antioquia,05364_Jardín,Rural disperso,6038.0,132.0,50.0,1920.0,3621.0,308.0,5.0,0.0,0.0,2.0
05_Antioquia,05368_Jericó,Total,11046.0,32.0,25.0,1698.0,6615.0,2503.0,136.0,7.0,14.0,16.0
05_Antioquia,05368_Jericó,Cabecera,6814.0,23.0,12.0,393.0,4086.0,2286.0,1.0,4.0,3.0,6.0
05_Antioquia,05368_Jericó,Centro poblado,247.0,0.0,0.0,42.0,197.0,8.0,0.0,0.0,0.0,0.0
05_Antioquia,05368_Jericó,Rural disperso,3985.0,9.0,13.0,1263.0,2332.0,209.0,135.0,3.0,11.0,10.0
05_Antioquia,05376_La Ceja,Total,58787.0,80.0,71.0,796.0,12739.0,39525.0,4181.0,1327.0,31.0,37.0
05_Antioquia,05376_La Ceja,Cabecera,51356.0,35.0,9.0,105.0,9474.0,37342.0,3658.0,700.0,10.0,23.0
05_Antioquia,05376_La Ceja,Centro poblado,1179.0,14.0,13.0,169.0,603.0,239.0,41.0,94.0,0.0,6.0
05_Antioquia,05376_La Ceja,Rural disperso,6252.0,31.0,49.0,522.0,2662.0,1944.0,482.0,533.0,21.0,8.0
05_Antioquia,05380_La Estrella,Total,67002.0,165.0,96.0,5668.0,34215.0,18558.0,7514.0,618.0,94.0,74.0
05_Antioquia,05380_La Estrella,Cabecera,57451.0,123.0,64.0,3537.0,28927.0,17168.0,7127.0,427.0,20.0,58.0
05_Antioquia,05380_La Estrella,Centro poblado,3296.0,3.0,0.0,811.0,2331.0,74.0,69.0,7.0,0.0,1.0
05_Antioquia,05380_La Estrella,Rural disperso,6255.0,39.0,32.0,1320.0,2957.0,1316.0,318.0,184.0,74.0,15.0
05_Antioquia,05390_La Pintada,Total,7974.0,109.0,2.0,3391.0,3646.0,557.0,145.0,97.0,11.0,16.0
05_Antioquia,05390_La Pintada,Cabecera,7056.0,82.0,2.0,3208.0,3214.0,438.0,93.0,3.0,0.0,16.0
05_Antioquia,05390_La Pintada,Centro poblado,421.0,7.0,0.0,108.0,306.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05390_La Pintada,Rural disperso,497.0,20.0,0.0,75.0,126.0,119.0,52.0,94.0,11.0,0.0
05_Antioquia,05400_La Unión,Total,20738.0,44.0,54.0,1817.0,14918.0,3769.0,24.0,11.0,0.0,101.0
05_Antioquia,05400_La Unión,Cabecera,12557.0,3.0,6.0,992.0,9142.0,2371.0,16.0,5.0,0.0,22.0
05_Antioquia,05400_La Unión,Centro poblado,716.0,3.0,0.0,13.0,383.0,317.0,0.0,0.0,0.0,0.0
05_Antioquia,05400_La Unión,Rural disperso,7465.0,38.0,48.0,812.0,5393.0,1081.0,8.0,6.0,0.0,79.0
05_Antioquia,05411_Liborina,Total,7902.0,61.0,104.0,3905.0,3032.0,613.0,6.0,0.0,3.0,178.0
05_Antioquia,05411_Liborina,Cabecera,2207.0,4.0,8.0,930.0,712.0,543.0,6.0,0.0,0.0,4.0
05_Antioquia,05411_Liborina,Centro poblado,1814.0,15.0,29.0,591.0,1055.0,61.0,0.0,0.0,3.0,60.0
05_Antioquia,05411_Liborina,Rural disperso,3881.0,42.0,67.0,2384.0,1265.0,9.0,0.0,0.0,0.0,114.0
05_Antioquia,05425_Maceo,Total,7292.0,141.0,20.0,3291.0,3618.0,210.0,5.0,6.0,0.0,1.0
05_Antioquia,05425_Maceo,Cabecera,2968.0,11.0,0.0,502.0,2300.0,152.0,0.0,2.0,0.0,1.0
05_Antioquia,05425_Maceo,Centro poblado,988.0,17.0,3.0,547.0,387.0,29.0,5.0,0.0,0.0,0.0
05_Antioquia,05425_Maceo,Rural disperso,3336.0,113.0,17.0,2242.0,931.0,29.0,0.0,4.0,0.0,0.0
05_Antioquia,05440_Marinilla,Total,55225.0,152.0,69.0,2929.0,18131.0,32861.0,968.0,71.0,28.0,16.0
05_Antioquia,05440_Marinilla,Cabecera,40822.0,44.0,13.0,184.0,9571.0,30339.0,627.0,12.0,22.0,10.0
05_Antioquia,05440_Marinilla,Rural disperso,14403.0,108.0,56.0,2745.0,8560.0,2522.0,341.0,59.0,6.0,6.0
05_Antioquia,05467_Montebello,Total,5881.0,150.0,26.0,3260.0,1743.0,694.0,1.0,0.0,2.0,5.0
05_Antioquia,05467_Montebello,Cabecera,1649.0,13.0,10.0,291.0,672.0,657.0,1.0,0.0,0.0,5.0
05_Antioquia,05467_Montebello,Centro poblado,171.0,0.0,0.0,76.0,95.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05467_Montebello,Rural disperso,4061.0,137.0,16.0,2893.0,976.0,37.0,0.0,0.0,2.0,0.0
05_Antioquia,05475_Murindó,Total,4642.0,1116.0,1146.0,635.0,52.0,2.0,1.0,4.0,1.0,1685.0
05_Antioquia,05475_Murindó,Cabecera,1565.0,14.0,81.0,169.0,50.0,2.0,1.0,4.0,1.0,1243.0
05_Antioquia,05475_Murindó,Centro poblado,647.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,270.0
05_Antioquia,05475_Murindó,Rural disperso,2430.0,1102.0,1065.0,89.0,2.0,0.0,0.0,0.0,0.0,172.0
05_Antioquia,05480_Mutatá,Total,12602.0,1949.0,242.0,8263.0,2058.0,64.0,2.0,7.0,0.0,17.0
05_Antioquia,05480_Mutatá,Cabecera,4953.0,229.0,45.0,2642.0,1960.0,64.0,2.0,7.0,0.0,4.0
05_Antioquia,05480_Mutatá,Centro poblado,2568.0,176.0,20.0,2343.0,22.0,0.0,0.0,0.0,0.0,7.0
05_Antioquia,05480_Mutatá,Rural disperso,5081.0,1544.0,177.0,3278.0,76.0,0.0,0.0,0.0,0.0,6.0
05_Antioquia,05483_Nariño,Total,8599.0,145.0,193.0,2572.0,5441.0,236.0,0.0,0.0,6.0,6.0
05_Antioquia,05483_Nariño,Cabecera,2741.0,3.0,93.0,642.0,1854.0,144.0,0.0,0.0,0.0,5.0
05_Antioquia,05483_Nariño,Centro poblado,591.0,8.0,12.0,277.0,290.0,4.0,0.0,0.0,0.0,0.0
05_Antioquia,05483_Nariño,Rural disperso,5267.0,134.0,88.0,1653.0,3297.0,88.0,0.0,0.0,6.0,1.0
05_Antioquia,05490_Necoclí,Total,38420.0,1593.0,491.0,31947.0,3953.0,216.0,31.0,1.0,0.0,188.0
05_Antioquia,05490_Necoclí,Cabecera,9946.0,52.0,28.0,5779.0,3680.0,207.0,24.0,1.0,0.0,175.0
05_Antioquia,05490_Necoclí,Centro poblado,10757.0,237.0,46.0,10237.0,226.0,2.0,7.0,0.0,0.0,2.0
05_Antioquia,05490_Necoclí,Rural disperso,17717.0,1304.0,417.0,15931.0,47.0,7.0,0.0,0.0,0.0,11.0
05_Antioquia,05495_Nechí,Total,24030.0,1009.0,470.0,21895.0,603.0,38.0,0.0,0.0,0.0,15.0
05_Antioquia,05495_Nechí,Cabecera,12969.0,80.0,251.0,12041.0,556.0,32.0,0.0,0.0,0.0,9.0
05_Antioquia,05495_Nechí,Centro poblado,4164.0,61.0,130.0,3928.0,35.0,4.0,0.0,0.0,0.0,6.0
05_Antioquia,05495_Nechí,Rural disperso,6897.0,868.0,89.0,5926.0,12.0,2.0,0.0,0.0,0.0,0.0
05_Antioquia,05501_Olaya,Total,2719.0,38.0,98.0,1296.0,1201.0,63.0,18.0,4.0,0.0,1.0
05_Antioquia,05501_Olaya,Cabecera,185.0,3.0,0.0,98.0,80.0,4.0,0.0,0.0,0.0,0.0
05_Antioquia,05501_Olaya,Centro poblado,929.0,4.0,17.0,379.0,490.0,39.0,0.0,0.0,0.0,0.0
05_Antioquia,05501_Olaya,Rural disperso,1605.0,31.0,81.0,819.0,631.0,20.0,18.0,4.0,0.0,1.0
05_Antioquia,05541_Peñol,Total,17996.0,93.0,81.0,1155.0,15366.0,1024.0,129.0,24.0,9.0,115.0
05_Antioquia,05541_Peñol,Cabecera,11000.0,12.0,3.0,549.0,9757.0,650.0,9.0,7.0,3.0,10.0
05_Antioquia,05541_Peñol,Rural disperso,6996.0,81.0,78.0,606.0,5609.0,374.0,120.0,17.0,6.0,105.0
05_Antioquia,05543_Peque,Total,7141.0,181.0,36.0,5632.0,1209.0,69.0,0.0,0.0,0.0,14.0
05_Antioquia,05543_Peque,Cabecera,2080.0,4.0,11.0,856.0,1133.0,69.0,0.0,0.0,0.0,7.0
05_Antioquia,05543_Peque,Centro poblado,415.0,1.0,1.0,412.0,1.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05543_Peque,Rural disperso,4646.0,176.0,24.0,4364.0,75.0,0.0,0.0,0.0,0.0,7.0
05_Antioquia,05576_Pueblorrico,Total,7202.0,111.0,4.0,3300.0,3287.0,495.0,5.0,0.0,0.0,0.0
05_Antioquia,05576_Pueblorrico,Cabecera,3807.0,36.0,4.0,1116.0,2191.0,455.0,5.0,0.0,0.0,0.0
05_Antioquia,05576_Pueblorrico,Rural disperso,3395.0,75.0,0.0,2184.0,1096.0,40.0,0.0,0.0,0.0,0.0
05_Antioquia,05579_Puerto Berrío,Total,35791.0,330.0,23.0,26085.0,7852.0,1391.0,46.0,18.0,5.0,41.0
05_Antioquia,05579_Puerto Berrío,Cabecera,31000.0,145.0,19.0,22083.0,7537.0,1129.0,39.0,12.0,4.0,32.0
05_Antioquia,05579_Puerto Berrío,Centro poblado,2090.0,45.0,0.0,1986.0,54.0,5.0,0.0,0.0,0.0,0.0
05_Antioquia,05579_Puerto Berrío,Rural disperso,2701.0,140.0,4.0,2016.0,261.0,257.0,7.0,6.0,1.0,9.0
05_Antioquia,05585_Puerto Nare,Total,12127.0,133.0,27.0,5855.0,5725.0,383.0,0.0,0.0,1.0,3.0
05_Antioquia,05585_Puerto Nare,Cabecera,3860.0,14.0,0.0,1026.0,2574.0,244.0,0.0,0.0,0.0,2.0
05_Antioquia,05585_Puerto Nare,Centro poblado,6000.0,47.0,5.0,3103.0,2730.0,115.0,0.0,0.0,0.0,0.0
05_Antioquia,05585_Puerto Nare,Rural disperso,2267.0,72.0,22.0,1726.0,421.0,24.0,0.0,0.0,1.0,1.0
05_Antioquia,05591_Puerto Triunfo,Total,15490.0,185.0,37.0,6775.0,8043.0,312.0,77.0,35.0,3.0,23.0
05_Antioquia,05591_Puerto Triunfo,Cabecera,2852.0,3.0,9.0,562.0,2255.0,14.0,1.0,3.0,0.0,5.0
05_Antioquia,05591_Puerto Triunfo,Centro poblado,10385.0,72.0,22.0,4849.0,5350.0,62.0,4.0,10.0,0.0,16.0
05_Antioquia,05591_Puerto Triunfo,Rural disperso,2253.0,110.0,6.0,1364.0,438.0,236.0,72.0,22.0,3.0,2.0
05_Antioquia,05604_Remedios,Total,22519.0,524.0,136.0,14078.0,6545.0,1207.0,11.0,3.0,2.0,13.0
05_Antioquia,05604_Remedios,Cabecera,11122.0,91.0,19.0,5353.0,4484.0,1152.0,11.0,1.0,0.0,11.0
05_Antioquia,05604_Remedios,Centro poblado,4141.0,27.0,4.0,2276.0,1796.0,34.0,0.0,2.0,2.0,0.0
05_Antioquia,05604_Remedios,Rural disperso,7256.0,406.0,113.0,6449.0,265.0,21.0,0.0,0.0,0.0,2.0
05_Antioquia,05607_Retiro,Total,20568.0,136.0,22.0,1186.0,5601.0,9297.0,1741.0,2355.0,185.0,45.0
05_Antioquia,05607_Retiro,Cabecera,12171.0,93.0,3.0,344.0,2419.0,7512.0,856.0,858.0,67.0,19.0
05_Antioquia,05607_Retiro,Centro poblado,984.0,0.0,1.0,128.0,684.0,133.0,19.0,14.0,5.0,0.0
05_Antioquia,05607_Retiro,Rural disperso,7413.0,43.0,18.0,714.0,2498.0,1652.0,866.0,1483.0,113.0,26.0
05_Antioquia,05615_Rionegro,Total,114851.0,229.0,236.0,4419.0,32579.0,57980.0,15562.0,2960.0,664.0,222.0
05_Antioquia,05615_Rionegro,Cabecera,77188.0,60.0,79.0,1437.0,14503.0,45418.0,13846.0,1504.0,247.0,94.0
05_Antioquia,05615_Rionegro,Centro poblado,6135.0,17.0,14.0,586.0,2800.0,1727.0,220.0,582.0,178.0,11.0
05_Antioquia,05615_Rionegro,Rural disperso,31528.0,152.0,143.0,2396.0,15276.0,10835.0,1496.0,874.0,239.0,117.0
05_Antioquia,05628_Sabanalarga,Total,7813.0,199.0,21.0,5655.0,1749.0,181.0,1.0,0.0,0.0,7.0
05_Antioquia,05628_Sabanalarga,Cabecera,2855.0,13.0,8.0,1013.0,1641.0,177.0,1.0,0.0,0.0,2.0
05_Antioquia,05628_Sabanalarga,Centro poblado,784.0,25.0,0.0,704.0,49.0,1.0,0.0,0.0,0.0,5.0
05_Antioquia,05628_Sabanalarga,Rural disperso,4174.0,161.0,13.0,3938.0,59.0,3.0,0.0,0.0,0.0,0.0
05_Antioquia,05631_Sabaneta,Total,81630.0,66.0,74.0,338.0,20138.0,36563.0,23843.0,429.0,43.0,136.0
05_Antioquia,05631_Sabaneta,Cabecera,69966.0,56.0,66.0,129.0,10572.0,35908.0,22729.0,360.0,33.0,113.0
05_Antioquia,05631_Sabaneta,Centro poblado,7934.0,2.0,2.0,95.0,7460.0,191.0,161.0,14.0,0.0,9.0
05_Antioquia,05631_Sabaneta,Rural disperso,3730.0,8.0,6.0,114.0,2106.0,464.0,953.0,55.0,10.0,14.0
05_Antioquia,05642_Salgar,Total,15729.0,279.0,88.0,9325.0,4457.0,1525.0,13.0,0.0,0.0,42.0
05_Antioquia,05642_Salgar,Cabecera,5809.0,26.0,12.0,1895.0,2680.0,1183.0,4.0,0.0,0.0,9.0
05_Antioquia,05642_Salgar,Centro poblado,1600.0,73.0,8.0,1245.0,246.0,28.0,0.0,0.0,0.0,0.0
05_Antioquia,05642_Salgar,Rural disperso,8320.0,180.0,68.0,6185.0,1531.0,314.0,9.0,0.0,0.0,33.0
05_Antioquia,05647_San Andrés De Cuerquía,Total,6295.0,104.0,35.0,4639.0,1415.0,84.0,9.0,0.0,2.0,7.0
05_Antioquia,05647_San Andrés De Cuerquía,Cabecera,2681.0,13.0,24.0,1534.0,1020.0,77.0,7.0,0.0,2.0,4.0
05_Antioquia,05647_San Andrés De Cuerquía,Rural disperso,3614.0,91.0,11.0,3105.0,395.0,7.0,2.0,0.0,0.0,3.0
05_Antioquia,05649_San Carlos,Total,14373.0,298.0,111.0,7348.0,4568.0,2020.0,15.0,3.0,1.0,9.0
05_Antioquia,05649_San Carlos,Cabecera,7024.0,23.0,27.0,798.0,4155.0,2000.0,13.0,3.0,1.0,4.0
05_Antioquia,05649_San Carlos,Centro poblado,1483.0,4.0,0.0,1200.0,262.0,15.0,2.0,0.0,0.0,0.0
05_Antioquia,05649_San Carlos,Rural disperso,5866.0,271.0,84.0,5350.0,151.0,5.0,0.0,0.0,0.0,5.0
05_Antioquia,05652_San Francisco,Total,5223.0,262.0,21.0,2807.0,2002.0,124.0,1.0,0.0,0.0,6.0
05_Antioquia,05652_San Francisco,Cabecera,2424.0,6.0,2.0,798.0,1491.0,121.0,0.0,0.0,0.0,6.0
05_Antioquia,05652_San Francisco,Centro poblado,550.0,43.0,5.0,345.0,156.0,0.0,1.0,0.0,0.0,0.0
05_Antioquia,05652_San Francisco,Rural disperso,2249.0,213.0,14.0,1664.0,355.0,3.0,0.0,0.0,0.0,0.0
05_Antioquia,05656_San Jerónimo,Total,13133.0,141.0,66.0,3462.0,7588.0,1155.0,382.0,246.0,84.0,9.0
05_Antioquia,05656_San Jerónimo,Cabecera,6506.0,34.0,29.0,911.0,4453.0,808.0,157.0,79.0,32.0,3.0
05_Antioquia,05656_San Jerónimo,Rural disperso,6627.0,107.0,37.0,2551.0,3135.0,347.0,225.0,167.0,52.0,6.0
05_Antioquia,05658_San José De La Montaña,Total,2952.0,5.0,21.0,708.0,2071.0,122.0,15.0,5.0,0.0,5.0
05_Antioquia,05658_San José De La Montaña,Cabecera,2114.0,1.0,1.0,703.0,1372.0,25.0,3.0,4.0,0.0,5.0
05_Antioquia,05658_San José De La Montaña,Rural disperso,838.0,4.0,20.0,5.0,699.0,97.0,12.0,1.0,0.0,0.0
05_Antioquia,05659_San Juan De Urabá,Total,19992.0,179.0,212.0,18665.0,905.0,11.0,17.0,1.0,0.0,2.0
05_Antioquia,05659_San Juan De Urabá,Cabecera,6624.0,28.0,7.0,5769.0,800.0,11.0,8.0,1.0,0.0,0.0
05_Antioquia,05659_San Juan De Urabá,Centro poblado,2712.0,20.0,0.0,2627.0,65.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05659_San Juan De Urabá,Rural disperso,10656.0,131.0,205.0,10269.0,40.0,0.0,9.0,0.0,0.0,2.0
05_Antioquia,05660_San Luis,Total,11099.0,170.0,125.0,5196.0,5485.0,103.0,6.0,2.0,0.0,12.0
05_Antioquia,05660_San Luis,Cabecera,6614.0,34.0,22.0,1122.0,5345.0,74.0,3.0,2.0,0.0,12.0
05_Antioquia,05660_San Luis,Centro poblado,680.0,12.0,0.0,638.0,30.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05660_San Luis,Rural disperso,3805.0,124.0,103.0,3436.0,110.0,29.0,3.0,0.0,0.0,0.0
05_Antioquia,05664_San Pedro De Los Milagros,Total,17020.0,138.0,79.0,1303.0,9885.0,5322.0,196.0,35.0,31.0,31.0
05_Antioquia,05664_San Pedro De Los Milagros,Cabecera,10480.0,17.0,61.0,90.0,6062.0,4166.0,71.0,5.0,0.0,8.0
05_Antioquia,05664_San Pedro De Los Milagros,Centro poblado,216.0,3.0,0.0,17.0,167.0,26.0,3.0,0.0,0.0,0.0
05_Antioquia,05664_San Pedro De Los Milagros,Rural disperso,6324.0,118.0,18.0,1196.0,3656.0,1130.0,122.0,30.0,31.0,23.0
05_Antioquia,05665_San Pedro De Urabá,Total,30064.0,510.0,48.0,28141.0,1252.0,58.0,28.0,2.0,0.0,25.0
05_Antioquia,05665_San Pedro De Urabá,Cabecera,12011.0,85.0,34.0,10573.0,1224.0,56.0,20.0,2.0,0.0,17.0
05_Antioquia,05665_San Pedro De Urabá,Centro poblado,979.0,6.0,7.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05665_San Pedro De Urabá,Rural disperso,17074.0,419.0,7.0,16602.0,28.0,2.0,8.0,0.0,0.0,8.0
05_Antioquia,05667_San Rafael,Total,12557.0,306.0,354.0,3770.0,7635.0,470.0,0.0,8.0,0.0,14.0
05_Antioquia,05667_San Rafael,Cabecera,7208.0,50.0,12.0,510.0,6219.0,400.0,0.0,8.0,0.0,9.0
05_Antioquia,05667_San Rafael,Centro poblado,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
05_Antioquia,05667_San Rafael,Rural disperso,5344.0,256.0,342.0,3257.0,1414.0,70.0,0.0,0.0,0.0,5.0
05_Antioquia,05670_San Roque,Total,17750.0,339.0,129.0,9008.0,7549.0,693.0,26.0,5.0,0.0,1.0
05_Antioquia,05670_San Roque,Cabecera,6132.0,13.0,28.0,1638.0,4011.0,436.0,2.0,4.0,0.0,0.0
05_Antioquia,05670_San Roque,Centro poblado,3578.0,57.0,24.0,1447.0,2009.0,41.0,0.0,0.0,0.0,0.0
05_Antioquia,05670_San Roque,Rural disperso,8040.0,269.0,77.0,5923.0,1529.0,216.0,24.0,1.0,0.0,1.0
05_Antioquia,05674_San Vicente Ferrer,Total,17987.0,125.0,183.0,2436.0,11711.0,3489.0,27.0,10.0,0.0,6.0
05_Antioquia,05674_San Vicente Ferrer,Cabecera,5298.0,16.0,9.0,324.0,2882.0,2059.0,4.0,3.0,0.0,1.0
05_Antioquia,05674_San Vicente Ferrer,Centro poblado,55.0,0.0,0.0,9.0,42.0,4.0,0.0,0.0,0.0,0.0
05_Antioquia,05674_San Vicente Ferrer,Rural disperso,12634.0,109.0,174.0,2103.0,8787.0,1426.0,23.0,7.0,0.0,5.0
05_Antioquia,05679_Santa Bárbara,Total,21836.0,176.0,35.0,3814.0,12289.0,5426.0,58.0,16.0,7.0,15.0
05_Antioquia,05679_Santa Bárbara,Cabecera,10174.0,10.0,7.0,885.0,4609.0,4615.0,17.0,9.0,7.0,15.0
05_Antioquia,05679_Santa Bárbara,Centro poblado,2275.0,22.0,5.0,542.0,1499.0,205.0,2.0,0.0,0.0,0.0
05_Antioquia,05679_Santa Bárbara,Rural disperso,9387.0,144.0,23.0,2387.0,6181.0,606.0,39.0,7.0,0.0,0.0
05_Antioquia,05686_Santa Rosa De Osos,Total,30350.0,205.0,39.0,4911.0,22351.0,2628.0,162.0,13.0,7.0,34.0
05_Antioquia,05686_Santa Rosa De Osos,Cabecera,16430.0,30.0,27.0,721.0,13474.0,2022.0,120.0,9.0,1.0,26.0
05_Antioquia,05686_Santa Rosa De Osos,Centro poblado,1152.0,18.0,6.0,179.0,914.0,31.0,4.0,0.0,0.0,0.0
05_Antioquia,05686_Santa Rosa De Osos,Rural disperso,12768.0,157.0,6.0,4011.0,7963.0,575.0,38.0,4.0,6.0,8.0
05_Antioquia,05690_Santo Domingo,Total,9520.0,172.0,49.0,3285.0,5193.0,769.0,34.0,12.0,0.0,6.0
05_Antioquia,05690_Santo Domingo,Cabecera,2400.0,14.0,2.0,357.0,1596.0,424.0,4.0,0.0,0.0,3.0
05_Antioquia,05690_Santo Domingo,Centro poblado,2056.0,26.0,3.0,677.0,1271.0,73.0,2.0,4.0,0.0,0.0
05_Antioquia,05690_Santo Domingo,Rural disperso,5064.0,132.0,44.0,2251.0,2326.0,272.0,28.0,8.0,0.0,3.0
05_Antioquia,05697_El Santuario,Total,30255.0,84.0,46.0,4323.0,20893.0,4814.0,61.0,20.0,3.0,11.0
05_Antioquia,05697_El Santuario,Cabecera,23211.0,44.0,1.0,3098.0,16251.0,3793.0,3.0,11.0,0.0,10.0
05_Antioquia,05697_El Santuario,Rural disperso,7044.0,40.0,45.0,1225.0,4642.0,1021.0,58.0,9.0,3.0,1.0
05_Antioquia,05736_Segovia,Total,33310.0,1774.0,1367.0,15629.0,12211.0,2291.0,23.0,7.0,0.0,8.0
05_Antioquia,05736_Segovia,Cabecera,27210.0,616.0,613.0,11863.0,11841.0,2244.0,20.0,7.0,0.0,6.0
05_Antioquia,05736_Segovia,Centro poblado,2155.0,59.0,8.0,2027.0,58.0,3.0,0.0,0.0,0.0,0.0
05_Antioquia,05736_Segovia,Rural disperso,3945.0,1099.0,746.0,1739.0,312.0,44.0,3.0,0.0,0.0,2.0
05_Antioquia,05756_Sonsón,Total,31598.0,388.0,262.0,7650.0,16415.0,6643.0,142.0,61.0,1.0,36.0
05_Antioquia,05756_Sonsón,Cabecera,15733.0,65.0,14.0,1063.0,9217.0,5300.0,56.0,4.0,1.0,13.0
05_Antioquia,05756_Sonsón,Centro poblado,4040.0,23.0,9.0,1763.0,2225.0,13.0,0.0,0.0,0.0,7.0
05_Antioquia,05756_Sonsón,Rural disperso,11825.0,300.0,239.0,4824.0,4973.0,1330.0,86.0,57.0,0.0,16.0
05_Antioquia,05761_Sopetrán,Total,13709.0,154.0,32.0,5076.0,6931.0,1221.0,161.0,112.0,14.0,8.0
05_Antioquia,05761_Sopetrán,Cabecera,6427.0,15.0,13.0,1622.0,3901.0,841.0,22.0,9.0,0.0,4.0
05_Antioquia,05761_Sopetrán,Centro poblado,656.0,2.0,0.0,196.0,436.0,18.0,4.0,0.0,0.0,0.0
05_Antioquia,05761_Sopetrán,Rural disperso,6626.0,137.0,19.0,3258.0,2594.0,362.0,135.0,103.0,14.0,4.0
05_Antioquia,05789_Támesis,Total,14814.0,133.0,37.0,4890.0,5467.0,4012.0,160.0,49.0,53.0,13.0
05_Antioquia,05789_Támesis,Cabecera,6705.0,25.0,3.0,746.0,2632.0,3262.0,26.0,0.0,4.0,7.0
05_Antioquia,05789_Támesis,Centro poblado,1580.0,14.0,3.0,299.0,1074.0,188.0,2.0,0.0,0.0,0.0
05_Antioquia,05789_Támesis,Rural disperso,6529.0,94.0,31.0,3845.0,1761.0,562.0,132.0,49.0,49.0,6.0
