Departamento,Municipio,"Total, Cabecera, Centro poblado, Rural disperso",Total viviendas ocupadas con personas presentes,Inodoro conectado al alcantarillado*,Inodoro conectado a pozo séptico,Inodoro sin conexión,Letrina,Inodoro con descarga directa a fuentes de agua (bajamar),No tiene servicio sanitario,Sin información
05_Antioquia,376_La Ceja,Cabecera,15161.0,14948.0,66.0,4.0,0.0,12.0,3.0,128.0
05_Antioquia,376_La Ceja,Centro poblado,342.0,219.0,42.0,1.0,1.0,77.0,0.0,2.0
05_Antioquia,376_La Ceja,Rural disperso,1968.0,231.0,1583.0,74.0,0.0,68.0,5.0,7.0
05_Antioquia,380_La Estrella,Total municipal,21684.0,20008.0,1108.0,11.0,0.0,386.0,17.0,154.0
05_Antioquia,380_La Estrella,Cabecera,18292.0,17739.0,168.0,5.0,0.0,226.0,16.0,138.0
05_Antioquia,380_La Estrella,Centro poblado,1111.0,787.0,228.0,1.0,0.0,93.0,0.0,2.0
05_Antioquia,380_La Estrella,Rural disperso,2281.0,1482.0,712.0,5.0,0.0,67.0,1.0,14.0
05_Antioquia,390_La Pintada,Total municipal,2511.0,1722.0,173.0,26.0,2.0,576.0,5.0,7.0
05_Antioquia,390_La Pintada,Cabecera,2230.0,1681.0,65.0,20.0,2.0,450.0,5.0,7.0
05_Antioquia,390_La Pintada,Centro poblado,114.0,4.0,37.0,2.0,0.0,71.0,0.0,0.0
05_Antioquia,390_La Pintada,Rural disperso,167.0,37.0,71.0,4.0,0.0,55.0,0.0,0.0
05_Antioquia,400_La Unión,Total municipal,6133.0,4064.0,1708.0,89.0,1.0,245.0,3.0,23.0
05_Antioquia,400_La Unión,Cabecera,3780.0,3743.0,14.0,0.0,1.0,2.0,0.0,20.0
05_Antioquia,400_La Unión,Centro poblado,229.0,212.0,16.0,0.0,0.0,1.0,0.0,0.0
05_Antioquia,400_La Unión,Rural disperso,2124.0,109.0,1678.0,89.0,0.0,242.0,3.0,3.0
05_Antioquia,411_Liborina,Total municipal,2544.0,1323.0,312.0,597.0,10.0,286.0,10.0,6.0
05_Antioquia,411_Liborina,Cabecera,773.0,765.0,3.0,0.0,0.0,3.0,1.0,1.0
05_Antioquia,411_Liborina,Centro poblado,599.0,460.0,30.0,79.0,0.0,27.0,0.0,3.0
05_Antioquia,411_Liborina,Rural disperso,1172.0,98.0,279.0,518.0,10.0,256.0,9.0,2.0
05_Antioquia,425_Maceo,Total municipal,2500.0,1255.0,497.0,274.0,37.0,394.0,33.0,10.0
05_Antioquia,425_Maceo,Cabecera,1015.0,984.0,18.0,0.0,1.0,3.0,1.0,8.0
05_Antioquia,425_Maceo,Centro poblado,348.0,238.0,23.0,24.0,0.0,60.0,2.0,1.0
05_Antioquia,425_Maceo,Rural disperso,1137.0,33.0,456.0,250.0,36.0,331.0,30.0,1.0
05_Antioquia,440_Marinilla,Total municipal,16568.0,12213.0,4149.0,50.0,42.0,33.0,10.0,71.0
05_Antioquia,440_Marinilla,Cabecera,12237.0,11982.0,164.0,5.0,0.0,21.0,4.0,61.0
05_Antioquia,440_Marinilla,Rural disperso,4331.0,231.0,3985.0,45.0,42.0,12.0,6.0,10.0
05_Antioquia,467_Montebello,Total municipal,2022.0,676.0,1022.0,196.0,3.0,110.0,12.0,3.0
05_Antioquia,467_Montebello,Cabecera,625.0,607.0,10.0,5.0,0.0,1.0,0.0,2.0
05_Antioquia,467_Montebello,Centro poblado,64.0,13.0,34.0,7.0,0.0,10.0,0.0,0.0
05_Antioquia,467_Montebello,Rural disperso,1333.0,56.0,978.0,184.0,3.0,99.0,12.0,1.0
05_Antioquia,475_Murindó,Total municipal,1127.0,21.0,510.0,3.0,186.0,2.0,362.0,43.0
05_Antioquia,475_Murindó,Cabecera,484.0,21.0,342.0,2.0,6.0,2.0,92.0,19.0
05_Antioquia,475_Murindó,Centro poblado,157.0,0.0,125.0,0.0,0.0,0.0,27.0,5.0
05_Antioquia,475_Murindó,Rural disperso,486.0,0.0,43.0,1.0,180.0,0.0,243.0,19.0
05_Antioquia,480_Mutatá,Total municipal,3626.0,1412.0,1352.0,66.0,14.0,150.0,624.0,8.0
05_Antioquia,480_Mutatá,Cabecera,1569.0,1300.0,126.0,10.0,4.0,44.0,77.0,8.0
05_Antioquia,480_Mutatá,Centro poblado,737.0,67.0,523.0,14.0,1.0,44.0,88.0,0.0
05_Antioquia,480_Mutatá,Rural disperso,1320.0,45.0,703.0,42.0,9.0,62.0,459.0,0.0
05_Antioquia,483_Nariño,Total municipal,2834.0,1199.0,316.0,747.0,0.0,549.0,9.0,14.0
05_Antioquia,483_Nariño,Cabecera,1031.0,998.0,10.0,3.0,0.0,9.0,0.0,11.0
05_Antioquia,483_Nariño,Centro poblado,219.0,170.0,31.0,9.0,0.0,7.0,0.0,2.0
05_Antioquia,483_Nariño,Rural disperso,1584.0,31.0,275.0,735.0,0.0,533.0,9.0,1.0
05_Antioquia,490_Necoclí,Total municipal,10680.0,2510.0,4596.0,177.0,239.0,133.0,3002.0,23.0
05_Antioquia,490_Necoclí,Cabecera,3041.0,2465.0,427.0,10.0,7.0,96.0,17.0,19.0
05_Antioquia,490_Necoclí,Centro poblado,2895.0,24.0,2304.0,36.0,99.0,8.0,421.0,3.0
05_Antioquia,490_Necoclí,Rural disperso,4744.0,21.0,1865.0,131.0,133.0,29.0,2564.0,1.0
05_Antioquia,495_Nechí,Total municipal,6563.0,112.0,3997.0,347.0,25.0,233.0,1844.0,5.0
05_Antioquia,495_Nechí,Cabecera,3519.0,97.0,2839.0,40.0,7.0,105.0,427.0,4.0
05_Antioquia,495_Nechí,Centro poblado,1112.0,3.0,659.0,52.0,6.0,105.0,287.0,0.0
05_Antioquia,495_Nechí,Rural disperso,1932.0,12.0,499.0,255.0,12.0,23.0,1130.0,1.0
05_Antioquia,501_Olaya,Total municipal,961.0,404.0,428.0,104.0,1.0,11.0,11.0,2.0
05_Antioquia,501_Olaya,Cabecera,77.0,66.0,6.0,3.0,0.0,0.0,2.0,0.0
05_Antioquia,501_Olaya,Centro poblado,343.0,260.0,76.0,4.0,1.0,0.0,2.0,0.0
05_Antioquia,501_Olaya,Rural disperso,541.0,78.0,346.0,97.0,0.0,11.0,7.0,2.0
05_Antioquia,541_Peñol,Total municipal,6069.0,3695.0,1941.0,308.0,54.0,32.0,17.0,22.0
05_Antioquia,541_Peñol,Cabecera,3762.0,3663.0,69.0,1.0,1.0,7.0,3.0,18.0
05_Antioquia,541_Peñol,Rural disperso,2307.0,32.0,1872.0,307.0,53.0,25.0,14.0,4.0
05_Antioquia,543_Peque,Total municipal,2112.0,844.0,835.0,200.0,13.0,37.0,153.0,30.0
05_Antioquia,543_Peque,Cabecera,694.0,648.0,9.0,4.0,1.0,2.0,0.0,30.0
05_Antioquia,543_Peque,Centro poblado,140.0,127.0,10.0,0.0,0.0,0.0,3.0,0.0
05_Antioquia,543_Peque,Rural disperso,1278.0,69.0,816.0,196.0,12.0,35.0,150.0,0.0
05_Antioquia,576_Pueblorrico,Total municipal,2323.0,1202.0,455.0,19.0,3.0,616.0,10.0,18.0
05_Antioquia,576_Pueblorrico,Cabecera,1339.0,1194.0,27.0,10.0,1.0,89.0,2.0,16.0
05_Antioquia,576_Pueblorrico,Rural disperso,984.0,8.0,428.0,9.0,2.0,527.0,8.0,2.0
05_Antioquia,579_Puerto Berrío,Total municipal,11974.0,8525.0,653.0,622.0,175.0,1773.0,111.0,115.0
05_Antioquia,579_Puerto Berrío,Cabecera,10200.0,8368.0,315.0,511.0,75.0,772.0,49.0,110.0
05_Antioquia,579_Puerto Berrío,Centro poblado,748.0,83.0,89.0,55.0,36.0,472.0,11.0,2.0
05_Antioquia,579_Puerto Berrío,Rural disperso,1026.0,74.0,249.0,56.0,64.0,529.0,51.0,3.0
05_Antioquia,585_Puerto Nare,Total municipal,4275.0,3250.0,437.0,294.0,7.0,186.0,82.0,19.0
05_Antioquia,585_Puerto Nare,Cabecera,1408.0,1371.0,8.0,0.0,0.0,13.0,4.0,12.0
05_Antioquia,585_Puerto Nare,Centro poblado,2114.0,1832.0,89.0,133.0,3.0,37.0,14.0,6.0
05_Antioquia,585_Puerto Nare,Rural disperso,753.0,47.0,340.0,161.0,4.0,136.0,64.0,1.0
05_Antioquia,591_Puerto Triunfo,Total municipal,5014.0,4310.0,551.0,61.0,6.0,54.0,30.0,2.0
05_Antioquia,591_Puerto Triunfo,Cabecera,958.0,924.0,23.0,2.0,1.0,3.0,5.0,0.0
05_Antioquia,591_Puerto Triunfo,Centro poblado,3321.0,3133.0,123.0,16.0,0.0,35.0,12.0,2.0
05_Antioquia,591_Puerto Triunfo,Rural disperso,735.0,253.0,405.0,43.0,5.0,16.0,13.0,0.0
05_Antioquia,604_Remedios,Total municipal,7192.0,3312.0,1334.0,496.0,20.0,1865.0,160.0,5.0
05_Antioquia,604_Remedios,Cabecera,3593.0,2687.0,509.0,108.0,1.0,273.0,12.0,3.0
05_Antioquia,604_Remedios,Centro poblado,1315.0,556.0,417.0,169.0,1.0,161.0,9.0,2.0
05_Antioquia,604_Remedios,Rural disperso,2284.0,69.0,408.0,219.0,18.0,1431.0,139.0,0.0
05_Antioquia,607_Retiro,Total municipal,6800.0,4742.0,1988.0,28.0,5.0,16.0,5.0,16.0
05_Antioquia,607_Retiro,Cabecera,4056.0,3998.0,41.0,0.0,0.0,1.0,2.0,14.0
05_Antioquia,607_Retiro,Centro poblado,320.0,260.0,53.0,2.0,0.0,5.0,0.0,0.0
05_Antioquia,607_Retiro,Rural disperso,2424.0,484.0,1894.0,26.0,5.0,10.0,3.0,2.0
05_Antioquia,615_Rionegro,Total municipal,38352.0,27673.0,10284.0,46.0,14.0,70.0,29.0,236.0
05_Antioquia,615_Rionegro,Cabecera,25881.0,25346.0,259.0,8.0,4.0,48.0,8.0,208.0
05_Antioquia,615_Rionegro,Centro poblado,2000.0,724.0,1258.0,3.0,1.0,5.0,4.0,5.0
05_Antioquia,615_Rionegro,Rural disperso,10471.0,1603.0,8767.0,35.0,9.0,17.0,17.0,23.0
05_Antioquia,628_Sabanalarga,Total municipal,2396.0,1038.0,302.0,391.0,5.0,515.0,136.0,9.0
05_Antioquia,628_Sabanalarga,Cabecera,918.0,821.0,15.0,51.0,2.0,18.0,5.0,6.0
05_Antioquia,628_Sabanalarga,Centro poblado,254.0,119.0,83.0,29.0,0.0,16.0,6.0,1.0
05_Antioquia,628_Sabanalarga,Rural disperso,1224.0,98.0,204.0,311.0,3.0,481.0,125.0,2.0
05_Antioquia,631_Sabaneta,Total municipal,29310.0,28657.0,224.0,10.0,1.0,32.0,2.0,384.0
05_Antioquia,631_Sabaneta,Cabecera,25539.0,25049.0,96.0,8.0,1.0,22.0,0.0,363.0
05_Antioquia,631_Sabaneta,Centro poblado,2471.0,2434.0,25.0,1.0,0.0,4.0,1.0,6.0
05_Antioquia,631_Sabaneta,Rural disperso,1300.0,1174.0,103.0,1.0,0.0,6.0,1.0,15.0
05_Antioquia,642_Salgar,Total municipal,5204.0,2431.0,524.0,721.0,7.0,1484.0,29.0,8.0
05_Antioquia,642_Salgar,Cabecera,2088.0,1972.0,27.0,6.0,0.0,66.0,9.0,8.0
05_Antioquia,642_Salgar,Centro poblado,500.0,357.0,19.0,84.0,0.0,34.0,6.0,0.0
05_Antioquia,642_Salgar,Rural disperso,2616.0,102.0,478.0,631.0,7.0,1384.0,14.0,0.0
05_Antioquia,647_San Andrés De Cuerquía,Total municipal,1934.0,835.0,296.0,275.0,65.0,421.0,33.0,9.0
05_Antioquia,647_San Andrés De Cuerquía,Cabecera,890.0,822.0,23.0,11.0,1.0,23.0,1.0,9.0
05_Antioquia,647_San Andrés De Cuerquía,Rural disperso,1044.0,13.0,273.0,264.0,64.0,398.0,32.0,0.0
05_Antioquia,649_San Carlos,Total municipal,5269.0,2935.0,2056.0,95.0,11.0,105.0,30.0,37.0
05_Antioquia,649_San Carlos,Cabecera,2550.0,2441.0,42.0,6.0,0.0,21.0,6.0,34.0
05_Antioquia,649_San Carlos,Centro poblado,540.0,394.0,130.0,6.0,0.0,5.0,2.0,3.0
05_Antioquia,649_San Carlos,Rural disperso,2179.0,100.0,1884.0,83.0,11.0,79.0,22.0,0.0
05_Antioquia,652_San Francisco,Total municipal,1744.0,912.0,556.0,13.0,9.0,206.0,45.0,3.0
05_Antioquia,652_San Francisco,Cabecera,858.0,793.0,9.0,2.0,0.0,53.0,0.0,1.0
05_Antioquia,652_San Francisco,Centro poblado,176.0,101.0,48.0,3.0,0.0,23.0,0.0,1.0
05_Antioquia,652_San Francisco,Rural disperso,710.0,18.0,499.0,8.0,9.0,130.0,45.0,1.0
05_Antioquia,656_San Jerónimo,Total municipal,4208.0,1935.0,1728.0,270.0,1.0,232.0,31.0,11.0
05_Antioquia,656_San Jerónimo,Cabecera,2108.0,1696.0,213.0,56.0,0.0,133.0,2.0,8.0
05_Antioquia,656_San Jerónimo,Rural disperso,2100.0,239.0,1515.0,214.0,1.0,99.0,29.0,3.0
05_Antioquia,658_San José De La Montaña,Total municipal,931.0,594.0,111.0,5.0,0.0,219.0,1.0,1.0
05_Antioquia,658_San José De La Montaña,Cabecera,694.0,590.0,19.0,3.0,0.0,80.0,1.0,1.0
05_Antioquia,658_San José De La Montaña,Rural disperso,237.0,4.0,92.0,2.0,0.0,139.0,0.0,0.0
05_Antioquia,659_San Juan De Urabá,Total municipal,5555.0,1560.0,2291.0,210.0,7.0,19.0,1463.0,5.0
05_Antioquia,659_San Juan De Urabá,Cabecera,1963.0,1522.0,362.0,8.0,1.0,5.0,60.0,5.0
05_Antioquia,659_San Juan De Urabá,Centro poblado,792.0,26.0,562.0,65.0,2.0,4.0,133.0,0.0
05_Antioquia,659_San Juan De Urabá,Rural disperso,2800.0,12.0,1367.0,137.0,4.0,10.0,1270.0,0.0
05_Antioquia,660_San Luis,Total municipal,3643.0,2233.0,884.0,275.0,28.0,199.0,19.0,5.0
05_Antioquia,660_San Luis,Cabecera,2202.0,2143.0,25.0,2.0,0.0,27.0,0.0,5.0
05_Antioquia,660_San Luis,Centro poblado,208.0,47.0,110.0,19.0,2.0,28.0,2.0,0.0
05_Antioquia,660_San Luis,Rural disperso,1233.0,43.0,749.0,254.0,26.0,144.0,17.0,0.0
05_Antioquia,664_San Pedro De Los Milagros,Total municipal,5158.0,3433.0,1407.0,248.0,5.0,40.0,7.0,18.0
05_Antioquia,664_San Pedro De Los Milagros,Cabecera,3271.0,3228.0,16.0,4.0,2.0,3.0,2.0,16.0
05_Antioquia,664_San Pedro De Los Milagros,Centro poblado,70.0,64.0,5.0,1.0,0.0,0.0,0.0,0.0
05_Antioquia,664_San Pedro De Los Milagros,Rural disperso,1817.0,141.0,1386.0,243.0,3.0,37.0,5.0,2.0
05_Antioquia,665_San Pedro De Urabá,Total municipal,8096.0,2992.0,2288.0,176.0,17.0,34.0,2579.0,10.0
05_Antioquia,665_San Pedro De Urabá,Cabecera,3452.0,2973.0,406.0,19.0,4.0,10.0,31.0,9.0
05_Antioquia,665_San Pedro De Urabá,Centro poblado,257.0,1.0,161.0,26.0,0.0,9.0,60.0,0.0
05_Antioquia,665_San Pedro De Urabá,Rural disperso,4387.0,18.0,1721.0,131.0,13.0,15.0,2488.0,1.0
05_Antioquia,667_San Rafael,Total municipal,4330.0,2237.0,1396.0,250.0,6.0,393.0,38.0,10.0
05_Antioquia,667_San Rafael,Cabecera,2568.0,2226.0,93.0,12.0,0.0,223.0,4.0,10.0
05_Antioquia,667_San Rafael,Centro poblado,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
05_Antioquia,667_San Rafael,Rural disperso,1759.0,11.0,1301.0,237.0,6.0,170.0,34.0,0.0
05_Antioquia,670_San Roque,Total municipal,6122.0,2998.0,1015.0,768.0,24.0,1182.0,114.0,21.0
05_Antioquia,670_San Roque,Cabecera,2141.0,2089.0,7.0,4.0,0.0,26.0,5.0,10.0
05_Antioquia,670_San Roque,Centro poblado,1232.0,805.0,67.0,224.0,1.0,117.0,7.0,11.0
05_Antioquia,670_San Roque,Rural disperso,2749.0,104.0,941.0,540.0,23.0,1039.0,102.0,0.0
05_Antioquia,674_San Vicente Ferrer,Total municipal,5651.0,1655.0,2891.0,935.0,4.0,149.0,8.0,9.0
05_Antioquia,674_San Vicente Ferrer,Cabecera,1708.0,1578.0,30.0,7.0,0.0,86.0,1.0,6.0
05_Antioquia,674_San Vicente Ferrer,Centro poblado,20.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0
05_Antioquia,674_San Vicente Ferrer,Rural disperso,3923.0,63.0,2856.0,927.0,4.0,63.0,7.0,3.0
05_Antioquia,679_Santa Bárbara,Total municipal,7485.0,4889.0,1880.0,325.0,14.0,337.0,31.0,9.0
05_Antioquia,679_Santa Bárbara,Cabecera,3566.0,3500.0,37.0,3.0,1.0,9.0,10.0,6.0
05_Antioquia,679_Santa Bárbara,Centro poblado,789.0,686.0,58.0,4.0,0.0,35.0,4.0,2.0
05_Antioquia,679_Santa Bárbara,Rural disperso,3130.0,703.0,1785.0,318.0,13.0,293.0,17.0,1.0
05_Antioquia,686_Santa Rosa De Osos,Total municipal,9140.0,5169.0,1545.0,2217.0,14.0,159.0,16.0,20.0
05_Antioquia,686_Santa Rosa De Osos,Cabecera,5043.0,4741.0,160.0,88.0,6.0,30.0,2.0,16.0
05_Antioquia,686_Santa Rosa De Osos,Centro poblado,373.0,279.0,43.0,39.0,0.0,10.0,1.0,1.0
05_Antioquia,686_Santa Rosa De Osos,Rural disperso,3724.0,149.0,1342.0,2090.0,8.0,119.0,13.0,3.0
05_Antioquia,690_Santo Domingo,Total municipal,3292.0,1254.0,890.0,271.0,6.0,849.0,17.0,5.0
05_Antioquia,690_Santo Domingo,Cabecera,891.0,798.0,24.0,53.0,1.0,12.0,1.0,2.0
05_Antioquia,690_Santo Domingo,Centro poblado,718.0,403.0,46.0,22.0,1.0,239.0,5.0,2.0
05_Antioquia,690_Santo Domingo,Rural disperso,1683.0,53.0,820.0,196.0,4.0,598.0,11.0,1.0
05_Antioquia,697_El Santuario,Total municipal,8795.0,6756.0,1886.0,79.0,11.0,37.0,4.0,22.0
05_Antioquia,697_El Santuario,Cabecera,6742.0,6638.0,70.0,6.0,0.0,7.0,0.0,21.0
05_Antioquia,697_El Santuario,Rural disperso,2053.0,118.0,1816.0,73.0,11.0,30.0,4.0,1.0
05_Antioquia,736_Segovia,Total municipal,10719.0,5328.0,966.0,876.0,155.0,2995.0,358.0,41.0
05_Antioquia,736_Segovia,Cabecera,8931.0,5017.0,767.0,687.0,12.0,2314.0,97.0,37.0
05_Antioquia,736_Segovia,Centro poblado,624.0,270.0,34.0,71.0,1.0,240.0,6.0,2.0
05_Antioquia,736_Segovia,Rural disperso,1164.0,41.0,165.0,118.0,142.0,441.0,255.0,2.0
05_Antioquia,756_Sonsón,Total municipal,9928.0,5864.0,1566.0,1075.0,19.0,1338.0,45.0,21.0
05_Antioquia,756_Sonsón,Cabecera,5109.0,4883.0,33.0,20.0,3.0,148.0,6.0,16.0
05_Antioquia,756_Sonsón,Centro poblado,1290.0,936.0,98.0,64.0,1.0,190.0,0.0,1.0
05_Antioquia,756_Sonsón,Rural disperso,3529.0,45.0,1435.0,991.0,15.0,1000.0,39.0,4.0
05_Antioquia,761_Sopetrán,Total municipal,4819.0,2132.0,1805.0,323.0,29.0,423.0,85.0,22.0
05_Antioquia,761_Sopetrán,Cabecera,2283.0,1982.0,141.0,7.0,1.0,130.0,2.0,20.0
05_Antioquia,761_Sopetrán,Centro poblado,222.0,107.0,43.0,15.0,2.0,53.0,2.0,0.0
05_Antioquia,761_Sopetrán,Rural disperso,2314.0,43.0,1621.0,301.0,26.0,240.0,81.0,2.0
05_Antioquia,789_Támesis,Total municipal,5195.0,2982.0,997.0,135.0,33.0,1002.0,21.0,25.0
05_Antioquia,789_Támesis,Cabecera,2510.0,2337.0,33.0,29.0,0.0,80.0,8.0,23.0
05_Antioquia,789_Támesis,Centro poblado,541.0,528.0,5.0,1.0,0.0,7.0,0.0,0.0
05_Antioquia,789_Támesis,Rural disperso,2144.0,117.0,959.0,105.0,33.0,915.0,13.0,2.0
05_Antioquia,790_Tarazá,Total municipal,7107.0,4460.0,734.0,532.0,86.0,903.0,386.0,6.0
05_Antioquia,790_Tarazá,Cabecera,3941.0,3368.0,182.0,90.0,29.0,246.0,23.0,3.0
05_Antioquia,790_Tarazá,Centro poblado,2096.0,1048.0,376.0,203.0,21.0,384.0,63.0,1.0
05_Antioquia,790_Tarazá,Rural disperso,1070.0,44.0,176.0,239.0,36.0,273.0,300.0,2.0
05_Antioquia,792_Tarso,Total municipal,1753.0,1026.0,456.0,58.0,1.0,194.0,13.0,5.0
05_Antioquia,792_Tarso,Cabecera,1031.0,1008.0,4.0,2.0,0.0,7.0,5.0,5.0
05_Antioquia,792_Tarso,Centro poblado,75.0,5.0,30.0,2.0,0.0,35.0,3.0,0.0
05_Antioquia,792_Tarso,Rural disperso,647.0,13.0,422.0,54.0,1.0,152.0,5.0,0.0
05_Antioquia,809_Titiribí,Total municipal,2772.0,2135.0,398.0,31.0,0.0,190.0,4.0,14.0
05_Antioquia,809_Titiribí,Cabecera,1379.0,1336.0,11.0,2.0,0.0,16.0,0.0,14.0
05_Antioquia,809_Titiribí,Centro poblado,295.0,215.0,56.0,4.0,0.0,19.0,1.0,0.0
05_Antioquia,809_Titiribí,Rural disperso,1098.0,584.0,331.0,25.0,0.0,155.0,3.0,0.0
05_Antioquia,819_Toledo,Total municipal,1580.0,649.0,430.0,291.0,9.0,131.0,69.0,1.0
05_Antioquia,819_Toledo,Cabecera,597.0,560.0,17.0,3.0,2.0,11.0,3.0,1.0
05_Antioquia,819_Toledo,Centro poblado,97.0,62.0,14.0,16.0,0.0,4.0,1.0,0.0
05_Antioquia,819_Toledo,Rural disperso,886.0,27.0,399.0,272.0,7.0,116.0,65.0,0.0
05_Antioquia,837_Turbo,Total municipal,31599.0,9663.0,12001.0,2134.0,172.0,3614.0,3931.0,84.0
05_Antioquia,837_Turbo,Cabecera,12977.0,6117.0,4741.0,545.0,68.0,922.0,530.0,54.0
05_Antioquia,837_Turbo,Centro poblado,12484.0,3400.0,4619.0,1208.0,50.0,2261.0,924.0,22.0
05_Antioquia,837_Turbo,Rural disperso,6138.0,146.0,2641.0,381.0,54.0,431.0,2477.0,8.0
05_Antioquia,842_Uramita,Total municipal,2046.0,214.0,670.0,517.0,9.0,455.0,169.0,12.0
05_Antioquia,842_Uramita,Cabecera,684.0,194.0,20.0,192.0,1.0,261.0,7.0,9.0
05_Antioquia,842_Uramita,Centro poblado,88.0,3.0,34.0,30.0,0.0,20.0,1.0,0.0
05_Antioquia,842_Uramita,Rural disperso,1274.0,17.0,616.0,295.0,8.0,174.0,161.0,3.0
05_Antioquia,847_Urrao,Total municipal,8866.0,4829.0,1318.0,641.0,30.0,1238.0,668.0,142.0
05_Antioquia,847_Urrao,Cabecera,5032.0,4733.0,45.0,16.0,2.0,69.0,46.0,121.0
05_Antioquia,847_Urrao,Centro poblado,59.0,34.0,15.0,0.0,0.0,10.0,0.0,0.0
05_Antioquia,847_Urrao,Rural disperso,3775.0,62.0,1258.0,625.0,28.0,1159.0,622.0,21.0
05_Antioquia,854_Valdivia,Total municipal,3805.0,1017.0,924.0,712.0,10.0,1104.0,27.0,11.0
05_Antioquia,854_Valdivia,Cabecera,1059.0,885.0,83.0,66.0,0.0,13.0,3.0,9.0
05_Antioquia,854_Valdivia,Centro poblado,600.0,65.0,177.0,130.0,0.0,219.0,8.0,1.0
05_Antioquia,854_Valdivia,Rural disperso,2146.0,67.0,664.0,516.0,10.0,872.0,16.0,1.0
05_Antioquia,856_Valparaíso,Total municipal,1911.0,1274.0,475.0,65.0,0.0,92.0,4.0,1.0
05_Antioquia,856_Valparaíso,Cabecera,1169.0,1119.0,18.0,1.0,0.0,28.0,3.0,0.0
05_Antioquia,856_Valparaíso,Rural disperso,742.0,155.0,457.0,64.0,0.0,64.0,1.0,1.0
05_Antioquia,858_Vegachí,Total municipal,3572.0,2468.0,348.0,134.0,12.0,547.0,50.0,13.0
05_Antioquia,858_Vegachí,Cabecera,2489.0,2330.0,23.0,8.0,2.0,112.0,1.0,13.0
05_Antioquia,858_Vegachí,Centro poblado,208.0,129.0,21.0,38.0,1.0,19.0,0.0,0.0
05_Antioquia,858_Vegachí,Rural disperso,875.0,9.0,304.0,88.0,9.0,416.0,49.0,0.0
05_Antioquia,861_Venecia,Total municipal,3563.0,2675.0,674.0,68.0,6.0,120.0,5.0,15.0
05_Antioquia,861_Venecia,Cabecera,1697.0,1575.0,44.0,10.0,2.0,58.0,1.0,7.0
05_Antioquia,861_Venecia,Centro poblado,995.0,906.0,56.0,6.0,2.0,19.0,1.0,5.0
05_Antioquia,861_Venecia,Rural disperso,871.0,194.0,574.0,52.0,2.0,43.0,3.0,3.0
05_Antioquia,873_Vigía Del Fuerte,Total municipal,2186.0,12.0,1085.0,21.0,3.0,12.0,978.0,75.0
05_Antioquia,873_Vigía Del Fuerte,Cabecera,899.0,10.0,708.0,10.0,0.0,2.0,160.0,9.0
05_Antioquia,873_Vigía Del Fuerte,Centro poblado,611.0,1.0,270.0,7.0,2.0,8.0,291.0,32.0
05_Antioquia,873_Vigía Del Fuerte,Rural disperso,676.0,1.0,107.0,4.0,1.0,2.0,527.0,34.0
05_Antioquia,885_Yalí,Total municipal,2192.0,1059.0,383.0,411.0,11.0,227.0,99.0,2.0
05_Antioquia,885_Yalí,Cabecera,1094.0,1050.0,30.0,2.0,0.0,9.0,2.0,1.0
05_Antioquia,885_Yalí,Centro poblado,30.0,0.0,23.0,4.0,1.0,0.0,2.0,0.0
05_Antioquia,885_Yalí,Rural disperso,1068.0,9.0,330.0,405.0,10.0,218.0,95.0,1.0
05_Antioquia,887_Yarumal,Total municipal,11148.0,8418.0,709.0,1131.0,1.0,769.0,26.0,94.0
05_Antioquia,887_Yarumal,Cabecera,8326.0,7964.0,174.0,32.0,1.0,57.0,9.0,89.0
05_Antioquia,887_Yarumal,Centro poblado,807.0,397.0,64.0,131.0,0.0,209.0,4.0,2.0
05_Antioquia,887_Yarumal,Rural disperso,2015.0,57.0,471.0,968.0,0.0,503.0,13.0,3.0
05_Antioquia,890_Yolombó,Total municipal,6267.0,1891.0,1616.0,1721.0,20.0,823.0,187.0,9.0
05_Antioquia,890_Yolombó,Cabecera,2156.0,1553.0,292.0,122.0,0.0,176.0,5.0,8.0
05_Antioquia,890_Yolombó,Centro poblado,536.0,278.0,88.0,125.0,0.0,43.0,2.0,0.0
05_Antioquia,890_Yolombó,Rural disperso,3575.0,60.0,1236.0,1474.0,20.0,604.0,180.0,1.0
05_Antioquia,893_Yondó,Total municipal,5300.0,3083.0,1358.0,147.0,13.0,151.0,533.0,15.0
05_Antioquia,893_Yondó,Cabecera,2910.0,2579.0,188.0,18.0,2.0,57.0,56.0,10.0
05_Antioquia,893_Yondó,Centro poblado,730.0,457.0,187.0,21.0,4.0,7.0,52.0,2.0
05_Antioquia,893_Yondó,Rural disperso,1660.0,47.0,983.0,108.0,7.0,87.0,425.0,3.0
05_Antioquia,895_Zaragoza,Total municipal,7112.0,2628.0,1808.0,393.0,60.0,722.0,1486.0,15.0
05_Antioquia,895_Zaragoza,Cabecera,3239.0,2266.0,421.0,96.0,5.0,402.0,35.0,14.0
05_Antioquia,895_Zaragoza,Centro poblado,804.0,236.0,418.0,41.0,13.0,33.0,63.0,0.0
05_Antioquia,895_Zaragoza,Rural disperso,3069.0,126.0,969.0,256.0,42.0,287.0,1388.0,1.0
08_Atlántico,001_Barranquilla,Total municipal,297776.0,288404.0,4784.0,497.0,262.0,471.0,1338.0,2020.0
